epoch,recon,kl,acc
168,0.001960023892952093,1.0248966111856348,0.9995783754423553
169,0.0018702898147132468,1.0207048128632938,0.9995895413791432
170,0.0019436583571209043,1.0152676853479123,0.9995938212263817
171,0.0018998556747557777,1.01887252517775,0.9995858330352634
172,0.0019563364798623117,1.0231057428846173,0.9995460814120722
173,0.00195811951861662,1.0171918272972107,0.9995795394860062
174,0.0019042172204410913,1.0080059579774445,0.9996151480020261
175,0.0019508543876273667,1.0007607025258682,0.9995708360391504
176,0.0018928499422127417,1.0044096614800246,0.9995952003142413
177,0.0019359016293367627,1.0031415259136873,0.9995730110243255
178,0.0019187444738824578,1.0167032562050164,0.9996044869516411
179,0.001999888588519146,1.0027509951124005,0.9995733967014387
180,0.0018908008145551909,1.0018006913802202,0.9995921219096464
181,0.0016973746093629184,1.0027887038156098,0.9996152648738786
182,0.001719494341123922,0.9848038145140106,0.9996370497871848
183,0.0015749529919440986,0.9745902687895531,0.9996645707710117
184,0.0016683991199505387,0.9735306641634773,0.9996679881039787
185,0.0015434377733161491,0.97031597997628,0.9997099240620931
186,0.0014945672809000255,0.9634871821777493,0.9996939441737007
187,0.0016004193765933022,0.9626886213527006,0.9996732496747783
188,0.0015533504717727647,0.9498881522346946,0.9996744698169184
189,0.0014888028153127023,0.9633880619909249,0.9997169819532656
190,0.0015008906758499935,0.9558096551427654,0.999692912195243
191,0.0015499230608910176,0.9506140888905993,0.9996691790281558
192,0.0014992831274867058,0.9479379653930664,0.999691367149353
193,0.0014243625930747857,0.9536391379786473,0.999705903670367
194,0.0014583970700828906,0.9485918937944898,0.9996799464319267
195,0.0015327325296204757,0.9458606301569471,0.999659424903346
196,0.0014471089873718574,0.9463456997684404,0.999691834636763
197,0.0014573720229022643,0.9341469897943384,0.9997359525923636
198,0.0014654372022121999,0.9486123627307368,0.9996884675586925
199,0.001552768417990164,0.9442626062561484,0.9996630794861737
200,0.0015461553178051962,0.9371938810629004,0.9996930816594292
201,0.0014765829563496962,0.9539491943284577,0.9996710127475215
202,0.001508978202336413,0.9523679403697743,0.9996713925810421
203,0.0014590645304826252,0.9370731138715557,0.999692742731057
204,0.0015166685802350734,0.9377732463911468,0.9996766810323677
205,0.0012969543344761227,0.93778442401512,0.9997247983427608
206,0.0013927431804511476,0.9356542790637297,0.9997175557940614
207,0.001372823061412383,0.9265852687405605,0.9997224819426443
208,0.0013887839866619483,0.9189755858159533,0.9996838628077039
209,0.0013267276466221495,0.9200000283764858,0.9997161767062019
210,0.001282481983413591,0.9161741850422878,0.9997551067202699
211,0.0013296333205539222,0.9154729130221348,0.9997540817541235
212,0.0013760193730430568,0.9263671402837715,0.999711786999422
213,0.0013044692493756028,0.9280598876523036,0.9997351625386406
214,0.0012713153344378167,0.914040116702809,0.9997753278881896
215,0.001330808403116523,0.9144184951688729,0.9997346821953269
216,0.0012840820389671945,0.9056791289179933,0.99973471141329
217,0.0013711608206743702,0.9080252320158715,0.9997261657434351
218,0.001242640499007322,0.9151045306056154,0.9997426902546602
219,0.0013113260022638476,0.9186148351314021,0.9997362003606909
220,0.00124457198784084,0.9076801935831705,0.9997586572871489
221,0.0012623517330069387,0.9085707968356562,0.9997310965668922
222,0.0013144135705706681,0.9012229688027326,0.9997307202395271
223,0.0013272079614027605,0.906365803643769,0.9997313525162491
224,0.0013453081346062176,0.9070006889455459,0.9997077794635997
225,0.0012685529175488388,0.9032882510447034,0.9997342824935913
226,0.0012963312420099244,0.8983543655451607,0.9997339272031597
227,0.0012531088021419505,0.9060009390700097,0.9997346015537486
228,0.0013390546345024132,0.9021707831644544,0.9997141384610942
229,0.0011976660804494338,0.9035888641488319,0.9997376694398767
230,0.0013543244738898734,0.8909776748395434,0.9997348808774761
231,0.001320729653040568,0.9021443607760411,0.9997224083133772
232,0.0011169908330867103,0.9058985710144043,0.9997713939816344
233,0.0012529487710208724,0.8951007361505546,0.999729851881663
234,0.0012281223721847887,0.8985003571884305,0.9997575610291725
235,0.0013391791463957406,0.8992352345410515,0.999715854139889
236,0.0012283857139147015,0.9021300463115468,0.9997545807969337
237,0.001225886141707865,0.891180157661438,0.9997505463805854
238,0.0012694682216034363,0.8896185592109082,0.999748099083994
239,0.0013103777834889935,0.8887293607580895,0.9997336654102101
240,0.001135466513041334,0.9044687315529468,0.9997425126094445
241,0.0012104130948108493,0.8943932605724708,0.9997535102507648
242,0.0012564103372449823,0.8923168018752453,0.9997447670674792
243,0.0011726484711592395,0.8919855215970207,0.9997779072499743
244,0.00123615541915391,0.8882655863668404,0.9997202157974243
245,0.001111814891462963,0.8888014169300303,0.9997651939298592
246,0.0012324261364947055,0.883975487129361,0.9997584539301255
247,0.0011380338475254236,0.8820260657983667,0.9997747318417418
248,0.001231581413223609,0.8832979354203916,0.9997376858019361
249,0.0010748372433761902,0.8854330707998836,0.999775233221989
250,0.0011900710815098137,0.8775661143602109,0.9997593281315822
251,0.0011608201540166548,0.8775661003355887,0.9997532589762819
252,0.0011380940496547184,0.8774159001369103,0.9997559365104226
253,0.0011913463811152707,0.8763558887967876,0.9997637961425033
254,0.0011286688466355496,0.878873419527914,0.9997749994782841
255,0.0012266541849456582,0.8724836449997098,0.9997630656934252
256,0.0011749311062671682,0.8730318674854204,0.9997821835910573
257,0.0011411036904581695,0.8725787938809862,0.9997824570711922
258,0.0011653496676088109,0.8789495592023812,0.9997585801517263
259,0.0011767718151175215,0.8704081411455192,0.9997709089634466
260,0.0011164764057634874,0.8715189753794202,0.9998068914693945
261,0.0012007302863696846,0.8681639386158363,0.9997611571760738
262,0.0010986646817650134,0.8689709609630061,0.999785557681439
263,0.001207942091722918,0.8690611217536178,0.9997496967222176
264,0.0011233358236495405,0.8714433686406005,0.9997698921783298
265,0.0010519183341267647,0.8723956393260582,0.9998060102556267
266,0.0010187611743972143,0.870115243921093,0.9998164188628104
267,0.001177862914868028,0.8703566485760259,0.9997393301889008
268,0.001127819914722304,0.871412431492525,0.9997738938705594
269,0.0010628684717184846,0.8677365686379227,0.9997829128714169
270,0.0011948468608726911,0.866208226073022,0.9997405561746335
271,0.0012012548121514127,0.8729566908350178,0.999742887768091
272,0.001055536966305226,0.8726561490227195,0.9997772936727486
273,0.0011318089867321153,0.86915256579717,0.999795234670826
274,0.0011053020260114149,0.8690590367597693,0.9997944177365771
275,0.0011223694537857583,0.8719818603758719,0.999798039595286
276,0.0010896556070257052,0.8694033459121105,0.9997987840689865
277,0.0011137443493056459,0.8715925614039103,0.9997754552785088
278,0.0011449108623862996,0.8682725219165578,0.9997720695009419
279,0.0010198390102196559,0.8666347218494789,0.9998055451056537
280,0.0011010943163259357,0.8651704940141416,0.9997913673812268
281,0.00110803748590543,0.8640981176320244,0.9997846414061153
282,0.0011036948851017537,0.8650084687214271,0.9997675266920352
283,0.0010178116510859599,0.864571796912773,0.9997947473152011
284,0.001168892604718898,0.8635136414976681,0.9997270913685069
285,0.0010670511549630878,0.8649432016353981,0.9997868818395278
286,0.0011462233555457537,0.8644914463454602,0.9997791192110848
287,0.0010976295549577724,0.8642535291466058,0.9997848073641459
288,0.0010438481820564643,0.8660902193948334,0.9998062930855096
289,0.0010077647149206743,0.8627029517117668,0.9998237841269549
290,0.0011453629732725448,0.8600728523497488,0.9997647813722199
291,0.001148907463157586,0.8634027604963265,0.9997722962323357
292,0.0010904684895649552,0.8637423164704267,0.9997775239102981
293,0.0011678777410256147,0.8641164454759336,0.9997436275669173
294,0.0010574809406820101,0.8623287829698301,0.9998091739766738
295,0.0010479749574134236,0.8590429156434303,0.9998038259207034
296,0.0011251085231254133,0.8602905425370908,0.9997760197695564
297,0.001105574629607373,0.8604051237012825,0.999777708567825
298,0.00110007123108588,0.8595415003159467,0.9997810207161248
299,0.001142103666686179,0.8586513248144412,0.9997879944595636
300,0.0010291871103439846,0.858179696634704,0.9998288657151017
301,0.0010652644850779325,0.856751912949132,0.9997893618602379
302,0.0011620714983163292,0.8583182061419767,0.9997451083332884
303,0.0009747734818351912,0.8578166190315696,0.9998224658124587
304,0.0011300403344006661,0.8588534102720373,0.9997675547412798
305,0.0010637495627937217,0.8587208062994713,0.9997760688557344
306,0.0010699122081574636,0.8585177578178107,0.9998138617066776
307,0.0011154090787064942,0.8584823187659768,0.9997667752060235
308,0.0011442931415741424,0.8589829568769417,0.9997863465664434
309,0.001094641793957528,0.8592954464987212,0.9997784845969256
310,0.001125942866600977,0.8580691872858534,0.9997402008842019
311,0.0011083417031092242,0.8584616815342623,0.9997899789436191
312,0.0010129575789951737,0.8576961895998787,0.999812989842658
313,0.0011853619835878193,0.8579358271524018,0.9997482755604912
314,0.0011136385637298956,0.8579690468077567,0.9997644821802775
315,0.0010305772177126333,0.8595642716276879,0.9998149743267134
316,0.0010437492084890312,0.8583198376730377,0.999777265623504
317,0.0010667166127092845,0.8600512614437178,0.9997978876618778
318,0.0009784189374733936,0.8595699609494677,0.9998264791918736
319,0.0011055576318290596,0.8589204970528098,0.9997524607415292
320,0.000975519741141219,0.8582200337858761,0.9998285150995442
321,0.0011325220037571282,0.8573662685412987,0.9997869461190467
322,0.001101564836811603,0.8573057043786142,0.9997839319939706
323,0.0011456085816390958,0.8575663741897134,0.9997541109720866
324,0.001054224692851159,0.8587175408999125,0.9997870688344918
325,0.0010491051846959938,0.8577525779312732,0.9997924659766403
326,0.0010091573862797197,0.8568941284628475,0.9998404500531215
327,0.0010320351706753833,0.8574178803200815,0.9998193418278414
328,0.001023018800575907,0.8575414197117674,0.9998068949755501
329,0.001092708482995958,0.8565878225307838,0.9997662469452503
330,0.0010935722184869663,0.8566673900566849,0.9997763353235581
331,0.0010939396263839787,0.8574994860910902,0.9997697110269584
332,0.0011330072827381537,0.8573303608333364,0.9997603168674544
333,0.0010978460691951435,0.8576167354396745,0.9997508677781797
334,0.0010177503698322848,0.8578725983114803,0.9998045096210405
335,0.0010788077442888536,0.8581103121533113,0.999774340321036
336,0.0010492459005749255,0.85792242195092,0.9998056806770026
337,0.0010239335647829826,0.8580271496492273,0.9998181286980125
338,0.0011287093289223883,0.8568605652042464,0.9997959253834743
339,0.0010332366241616946,0.8569125170801201,0.9997976726176692
340,0.0010659533527716265,0.8571188753726435,0.9998039334428077
341,0.0011123679201666486,0.857851554365719,0.9997576416707507
342,0.0010958059169306402,0.857397732781429,0.9997802890983283
343,0.0010119200103194908,0.8579690842067494,0.9997974447175568
344,0.001122897829833057,0.858357893485649,0.9997709311690985
345,0.001076071852973352,0.8569442150639552,0.9997781748865165
346,0.001032991194983433,0.8581544640017491,0.9998010595639547
347,0.0010722466098491614,0.8573082124485689,0.9998132831910077
348,0.0009814826200953593,0.8576430175818649,0.9998252052886814
349,0.0010994327843517942,0.8576185317600474,0.9997757544704512
350,0.0010653875811555075,0.8575505193542031,0.9997898936271667
351,0.0011617757297833176,0.8570399401234645,0.9997576627076841
352,0.00110951052035899,0.8571282590136808,0.9997815185902166
353,0.0010204486190524026,0.8577927000382367,0.9998046183118633
354,0.0009773927404061326,0.8570167317109949,0.999812524692685
355,0.0011269501421837975,0.8570104124499303,0.9997764288210401
356,0.0010473056999948242,0.8577801094335669,0.999814955627217
357,0.001038960735861431,0.8576169960639056,0.9998189479696984
358,0.001059128849210181,0.8575974153537377,0.9997864517511106
359,0.001073423184125739,0.8572629655108732,0.999805258769615
360,0.0011311959048422675,0.8576377875664655,0.9997715611083835
361,0.0010475663516177412,0.8568729828385746,0.9998068470580905
362,0.0010650868438567746,0.8584689053834653,0.99977567616631
363,0.001118968072571043,0.8564003694291208,0.9998027623868456
364,0.001143342501474727,0.8578080453124701,0.9997700569676418
365,0.0011239068744722388,0.8573467813286126,0.9997753991800196
366,0.0009726189012986188,0.8573109986735326,0.9998181310354495
367,0.0010516397865014333,0.8580210758190528,0.9997786961349786
368,0.0011192944834428821,0.8583159633711273,0.9997528183693979
369,0.0010535208309781464,0.857543544442046,0.9997998148787255
370,0.0010554918975971056,0.8567570249239603,0.9998127023379008
371,0.0011056656441331713,0.858236034711202,0.9997551990490333
372,0.001074151247831098,0.857534290528765,0.9997955233443017
373,0.0010984353241784608,0.858227836150749,0.9997657514085957
374,0.0010857498010748304,0.8565080282734889,0.9997826253666597
375,0.001069855237124013,0.8575197575139064,0.999783060129951
376,0.0011247299599013857,0.8577190544091019,0.9997801546956978
377,0.001049767991336172,0.857403086680992,0.999809766516966
378,0.0011724526092282259,0.8572996702848696,0.9997453829821419
379,0.0011240833406975749,0.8572756706499586,0.9997603636161954
380,0.0011687889009230205,0.8578207142212811,0.9997560802628013
381,0.001012877135437128,0.8578865948845359,0.9997945346084296
382,0.0010458225836319959,0.8571296229081995,0.9998098611831665
383,0.0011356169741381617,0.8576484801722508,0.9997630738744548
384,0.0010817873733364703,0.8572657458922442,0.9997897031260472
385,0.0010375031458405668,0.8572906349219528,0.9998123295166913
386,0.0010550058054208172,0.8571882095991397,0.9998047842698938
387,0.001051639979385643,0.8574622402004167,0.9998166771496043
388,0.0010014708181295324,0.8565796648754793,0.9998013821302676
389,0.0010915507337617158,0.8575056323818132,0.999795114292818
390,0.0011564434001532693,0.8582792247042936,0.9997571087351033
391,0.0010764528940176116,0.8579443436042935,0.9998076336056578
392,0.0010165766420244587,0.8578312163259468,0.9998113676613453
393,0.0010424817252593737,0.8569448122791216,0.9998127631112641
394,0.001034365356306308,0.8580889433038001,0.9998035886708427
395,0.001092661416395476,0.8564140948594785,0.99978193582273
396,0.001003002985859947,0.8576761565956414,0.9998359516555188
397,0.001121804516479446,0.8572030616741554,0.999795958107593
398,0.0010844314089684072,0.8572694986474281,0.9997900595851973
399,0.0011977445660615522,0.8581744537634008,0.9997644097197289
400,0.0009935538788946967,0.8576139527208665,0.9997892333012001
401,0.0010842370341860635,0.8569604251898971,0.9998038902002222
402,0.001098801187860469,0.8578495254703596,0.9997693370370304
403,0.0010701689381818927,0.8567799388193617,0.9997841470381793
404,0.0010160035162698478,0.8580465573890537,0.9998039194181854
405,0.0010415363923290417,0.8574918730586183,0.9998200699394825
406,0.0010996644947833072,0.8574807410146675,0.9997967458238789
407,0.0011266332431285478,0.8577032732028588,0.9997748557259055
408,0.0010301311581404698,0.8574600044418784,0.9997939257060781
409,0.0010951724378209487,0.8578686410305547,0.9997851965474147
410,0.0011403765152756345,0.8570978244145712,0.9997794195717457
411,0.001084195566934296,0.8576036434547574,0.9997854630152384
412,0.0010116059326238053,0.8577125014043322,0.99981408960679
413,0.0010513323416257753,0.8573112265736449,0.9998120174688452
414,0.001026014190203711,0.8575428747663311,0.9997825973174151
415,0.0010714269775038987,0.8577135590945973,0.9997791682972628
416,0.00100355563507251,0.8589655394647636,0.9998332916521558
417,0.0011629908455207066,0.8577048311046526,0.9997919470656151
418,0.0011563913596510961,0.857462463425655,0.9997529913397396
419,0.0011026483941047143,0.8571929242096695,0.999779649809295
420,0.0010871030527221806,0.8571572292084787,0.9997532402767855
421,0.0009558647562859251,0.8572895947624656,0.9998450594789842
422,0.0010806405368973227,0.8576038573302475,0.9997881896355573
423,0.001080907167360077,0.8575482917766944,0.9997792921814264
424,0.000999031223210634,0.8579127332743477,0.9998296136949577
425,0.0009600706444140159,0.8573915257173426,0.9998353684649748
426,0.0011290578889505316,0.8570622556349811,0.9997388066030016
427,0.0011464565108968493,0.8579010040152306,0.9997556104379541
428,0.0010866441081424116,0.8570263958444783,0.9997858486923517
429,0.0010436349656825483,0.8572170465600257,0.9997954380278494
430,0.0009430435984897628,0.8572107728789834,0.9998366762610043
431,0.0010331822479344613,0.8570829349405625,0.9998199752732819
432,0.001107507730564833,0.8568977783708012,0.9997593596869824
433,0.0009844218884074293,0.8572205141478894,0.9998303686871248
434,0.0011157660982480237,0.8575213329464781,0.9997796977267546
435,0.001141248630957824,0.85712964628257,0.9997591189309663
436,0.001041361194117652,0.8578508601469153,0.9998001093957939
437,0.0010183537835437878,0.8576225603328032,0.9998073425947451
438,0.0012223374517406245,0.8569057572121713,0.99973891879998
439,0.0010708316854730832,0.8578395247459412,0.9997754330728569
440,0.0010417687327728845,0.8582431241577747,0.9997963040482765
441,0.0010851173714150255,0.856893074278738,0.9997807343800863
442,0.0010280719069152267,0.8577062943402458,0.9997852888761782
443,0.0010511022301929473,0.8575454599717084,0.9998011834481183
444,0.0011802806334076997,0.8578630089759827,0.9997354675741756
445,0.0011179261719899288,0.8571511004485336,0.9997521954424241
446,0.0009601897190270178,0.8571564426609114,0.9998381932576498
447,0.0010622785022646626,0.85760537666433,0.9997742503297096
448,0.0010824583570116803,0.8578430320702347,0.9997857785692402
449,0.001059657470642717,0.8573127073400161,0.9997869017077428
450,0.0010418636614785476,0.8568760074821173,0.9997914795782051
451,0.001093780282912228,0.8574704422670252,0.9997968533459831
452,0.001144032832919894,0.8573149559544582,0.999770415764229
453,0.0010017964939869866,0.8572230409173405,0.9998064894302219
454,0.0010375041051256452,0.8575697587985619,0.9998010221649619
455,0.0010218962801017745,0.857365280974145,0.9997969947609247
456,0.0010120413162261613,0.8574596304519504,0.9997937866285735
457,0.0010074803516652215,0.856922937374489,0.9998233481949451
458,0.001049298886666257,0.8573705787752189,0.9998141258370643
459,0.0011009280524198332,0.8567229088614968,0.9997859725765154
460,0.0011298773038730609,0.8579912349289539,0.9997538468417
461,0.0010347366949324222,0.8580440586688471,0.999803762809903
462,0.0011412436096910753,0.8573926745676527,0.9997656240182764
463,0.0010267239122185856,0.8568992381002388,0.9997886290737227
464,0.001214373086387401,0.857282398962507,0.9997469619208691
465,0.0011381541810217587,0.8574367574616975,0.9997939911543154
466,0.00108993458721385,0.8568850299891304,0.9997870723406473
467,0.0010576346539892256,0.8575872662020665,0.9997901039965013
468,0.0011297850675570469,0.8578246703334883,0.9997806549072266
469,0.0010933951736090011,0.8567527357269736,0.9998030861218771
470,0.0011354869678981748,0.8580670754114786,0.9997646177516264
471,0.0010408271496713745,0.8579412944176618,0.9997878495384666
472,0.001027822718206866,0.8576151880563474,0.99982955642775
473,0.0010701319106909283,0.8570688495448991,0.9997981693230423
474,0.0010620151148816826,0.8572327097256979,0.9997693136626599
475,0.0010612539127560368,0.8568896733078302,0.9998021488096199
476,0.0009416578669676228,0.8575654988195381,0.9998304855589774
477,0.0011023582169311303,0.857470802232331,0.9997543178352655
